campaign_id,maker_user_id_hash,title,when_open,start_datetime,end_datetime,product_type,photo_url,nick_name,corp_name,participation_cnt,total_backed_amount,target_amount,achievement_rate,signature_cnt,remaining_day,end_yn,core_message,cust_value_code_nm,advertisement,acid,landing_url,link_url,additional_param,badge_urls,collection_id,maker_club_grade,maker_club_icon_url,is_delivery_available,is_global_shipping_available,has_coupon,category_code,category_name,status
401169,m_812b9594361b,"보이지 않는 바람의 차이, 공간까지 시원한 클린 선풍기",2026-04-05T03:59:59+09:00,2026-04-05T03:59:59,2026-04-26T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/401169.jpeg,주식회사 루미에르,주식회사 루미에르,52,2180000,2000000,109,11,-14,1,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/401169,/web/campaign/detail/401169,,[],,,,True,True,True,B0050,테크·가전,success
393766,m_7b155544e4f8,선물하기 좋은 프리미엄 클린 디저트 세트,2026-04-05T17:59:59+09:00,2026-04-05T17:59:59,2026-04-26T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393766.jpeg,스튜디오 제로랩,스튜디오 제로랩,298,9880000,1000000,988,132,-14,1,푸드 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/393766,/web/campaign/detail/393766,,[],,BLUE,,True,False,False,B0150,푸드,success
398268,m_5d14d2ff75bc,첫째도 둘째도 쓰는 엄마 추천 감성,2026-04-05T21:59:59+09:00,2026-04-05T21:59:59,2026-05-20T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398268.jpeg,주식회사 청연,주식회사 청연 컴퍼니,13,900000,2000000,45,6,10,0,유아·키즈 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/398268,/web/campaign/detail/398268,,[],,,,True,False,False,B0210,유아·키즈,success
395033,m_3511bd577d3b,"여름 출산 준비 필수템, 부드러운 스마트 세트",2026-04-06T13:59:59+09:00,2026-04-06T13:59:59,2026-04-20T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395033.jpeg,주식회사 포근,주식회사 포근,63,2260000,1000000,226,27,-20,1,유아·키즈 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/395033,/web/campaign/detail/395033,,[],,,,True,False,False,B0210,유아·키즈,success
402894,m_259123950c79,첫째도 둘째도 쓰는 엄마 추천 리얼,2026-04-06T15:59:59+09:00,2026-04-06T15:59:59,2026-04-27T15:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402894.jpeg,그린웨이,그린웨이 컴퍼니,369,10560000,1000000,1056,42,-13,1,유아·키즈 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/402894,/web/campaign/detail/402894,,[],,GREEN,,True,False,True,B0210,유아·키즈,success
397670,m_f95308983efd,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,2026-04-06T20:59:59+09:00,2026-04-06T20:59:59,2026-04-27T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397670.jpeg,브랜드 유열,브랜드 유열,43,1650000,3000000,55,20,-13,1,주변기기 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397670,/web/campaign/detail/397670,,[],,,,True,False,False,B0070,주변기기,success
393266,m_c1417f16f801,하루 10분으로 시작하는 실전 바이브 노트,2026-04-07T07:59:59+09:00,2026-04-07T07:59:59,2026-06-06T07:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393266.jpeg,브레바,브레바,13,740000,2000000,37,9,27,0,출판 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/393266,/web/campaign/detail/393266,,[],,,,True,False,False,B0110,출판,success
395496,m_b833c898db64,"축축한 욕실 이제 안녕, 초강력 미니 욕실템",2026-04-07T11:59:59+09:00,2026-04-07T11:59:59,2026-04-28T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395496.jpeg,메이커 사북상회,메이커 사북상회 컴퍼니,550,8500000,5000000,170,147,-12,1,홈리빙 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/395496,/web/campaign/detail/395496,,[],,,,True,False,True,B0120,홈리빙,success
394137,m_fa60b5047bc8,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 초경량",2026-04-07T16:59:59+09:00,2026-04-07T16:59:59,2026-04-28T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394137.jpeg,주식회사 메디비티,주식회사 메디비티,21,2010000,3000000,67,5,-12,1,테크·가전 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/394137,/web/campaign/detail/394137,,[],,,,True,False,False,B0050,테크·가전,success
395947,m_136b3704aa95,예민한 아이도 잘 먹는 초경량 간식,2026-04-07T17:59:59+09:00,2026-04-07T17:59:59,2026-04-21T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395947.jpeg,메이커 온하루,메이커 온하루,154,2360000,2000000,118,62,-19,1,반려동물 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/395947,/web/campaign/detail/395947,,[],,PURPLE,,True,False,False,B0180,반려동물,success
402116,m_57b443e849b2,반려동물 털 걱정을 줄이는 클린 클리너,2026-04-08T02:59:59+09:00,2026-04-08T02:59:59,2026-05-08T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402116.jpeg,주식회사 청연,주식회사 청연,8,420000,3000000,14,3,-2,1,반려동물 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/402116,/web/campaign/detail/402116,,[],,,,True,True,False,B0180,반려동물,success
394190,m_24b62d4bcbac,예민한 피부도 매일 쓰는 저자극 시그니처 세럼,2026-04-08T06:59:59+09:00,2026-04-08T06:59:59,2026-04-29T06:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394190.jpeg,메이커 두이즈,메이커 두이즈,75,3400000,5000000,68,16,-11,1,스킨케어 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/394190,/web/campaign/detail/394190,,[],,,,True,False,False,B0190,스킨케어,success
396543,m_aca12788bca4,물끓임 필요 없는 셀프히팅 올인원 머신,2026-04-08T08:59:59+09:00,2026-04-08T08:59:59,2026-05-08T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396543.jpeg,온하루,온하루 컴퍼니,20,1000000,10000000,10,8,-2,1,테크·가전 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/396543,/web/campaign/detail/396543,,[],,,,True,False,True,B0050,테크·가전,success
400309,m_f6d98a26be6c,"보이지 않는 바람의 차이, 공간까지 시원한 프로 선풍기",2026-04-08T12:59:59+09:00,2026-04-08T12:59:59,2026-05-08T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400309.jpeg,메이커 그린웨이,메이커 그린웨이,39,2220000,3000000,74,15,-2,1,테크·가전 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/400309,/web/campaign/detail/400309,,[],,,,True,False,True,B0050,테크·가전,success
397500,m_d74d6af4ef69,출근길 배터리 걱정 없는 초경량 올인원 보조배터리,2026-04-08T17:59:59+09:00,2026-04-08T17:59:59,2026-05-08T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397500.jpeg,스튜디오 무딕스,스튜디오 무딕스,13,370000,1000000,37,4,-2,1,주변기기 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397500,/web/campaign/detail/397500,,[],,,,True,False,True,B0070,주변기기,success
400387,m_06afddbbdd10,초보자를 위한 친절한 하이브리드 가이드북,2026-04-08T21:59:59+09:00,2026-04-08T21:59:59,2026-05-08T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400387.jpeg,주식회사 로컬랩,주식회사 로컬랩 컴퍼니,924,38400000,20000000,192,379,-2,1,출판 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/400387,/web/campaign/detail/400387,,[],,GREEN,,True,False,True,B0110,출판,success
397646,m_75acb8a78083,가죽 장인의 손맛을 담은 미니멀 초경량 지갑,2026-04-09T03:59:59+09:00,2026-04-09T03:59:59,2026-05-09T03:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397646.jpeg,스튜디오 두이즈,스튜디오 두이즈 컴퍼니,19,360000,1000000,36,12,-1,1,패션·잡화 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/397646,/web/campaign/detail/397646,,[],,,,True,False,False,B0170,패션·잡화,success
397169,m_0c06f8cd7ede,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",2026-04-09T23:59:59+09:00,2026-04-09T23:59:59,2026-05-09T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397169.jpeg,주식회사 사북상회,주식회사 사북상회,406,15500000,10000000,155,98,-1,1,테크·가전 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/397169,/web/campaign/detail/397169,,[],,,,True,False,False,B0050,테크·가전,success
395945,m_9d19d186638c,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 데일리",2026-04-10T07:59:59+09:00,2026-04-10T07:59:59,2026-05-01T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395945.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,269,13000000,5000000,260,48,-9,1,테크·가전 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/395945,/web/campaign/detail/395945,,[],,,,True,False,False,B0050,테크·가전,success
395595,m_17dc402eb8d6,물끓임 필요 없는 셀프히팅 클린 머신,2026-04-10T16:59:59+09:00,2026-04-10T16:59:59,2026-05-01T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395595.jpeg,브랜드 그린웨이,브랜드 그린웨이,2924,134400000,10000000,1344,1198,-9,1,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/395595,/web/campaign/detail/395595,,[],,,,True,False,False,B0050,테크·가전,success
398206,m_adb4e4c3054e,정선 사북의 특별한 이야기를 담은 에센셜 베이커리,2026-04-11T01:59:59+09:00,2026-04-11T01:59:59,2026-04-25T01:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398206.jpeg,스튜디오 유열,스튜디오 유열,184,7400000,10000000,74,59,-15,1,푸드 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/398206,/web/campaign/detail/398206,,[],,,,True,False,False,B0150,푸드,success
402443,m_015f56c5b8b9,"아침 3분 완성, 진한 풍미의 스마트 간편식",2026-04-11T03:59:59+09:00,2026-04-11T03:59:59,2026-04-25T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402443.jpeg,주식회사 리빙온,주식회사 리빙온,543,28400000,20000000,142,222,-15,1,푸드 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402443,/web/campaign/detail/402443,,[],,,,True,False,False,B0150,푸드,success
400928,m_f61a5a94a5f8,피부의 기초 상태를 바꾸는 바이브 앰플+크림세트,2026-04-11T13:59:59+09:00,2026-04-11T13:59:59,2026-05-26T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400928.jpeg,스튜디오 로컬랩,스튜디오 로컬랩 컴퍼니,400,11600000,20000000,58,175,16,0,스킨케어 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/400928,/web/campaign/detail/400928,,[],,GREEN,,True,True,False,B0190,스킨케어,success
394878,m_fd0b6645aa9b,예민한 피부도 매일 쓰는 저자극 스마트 세럼,2026-04-11T20:59:59+09:00,2026-04-11T20:59:59,2026-05-11T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394878.jpeg,스튜디오 메디비티,스튜디오 메디비티,48,2280000,3000000,76,15,1,0,스킨케어 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/394878,/web/campaign/detail/394878,,[],,BLUE,,True,False,True,B0190,스킨케어,success
396229,m_5a5f8535b3bf,출근길 배터리 걱정 없는 초경량 프리미엄 보조배터리,2026-04-11T21:59:59+09:00,2026-04-11T21:59:59,2026-05-02T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396229.jpeg,스튜디오 유열,스튜디오 유열 컴퍼니,55,3090000,3000000,103,22,-8,1,주변기기 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/396229,/web/campaign/detail/396229,,[],,,,True,False,False,B0070,주변기기,success
400624,m_9f3ffacaa0fa,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 클린",2026-04-12T16:59:59+09:00,2026-04-12T16:59:59,2026-05-12T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400624.jpeg,스튜디오 두이즈,스튜디오 두이즈 컴퍼니,14,470000,1000000,47,11,2,0,테크·가전 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/400624,/web/campaign/detail/400624,,[],,,,True,True,False,B0050,테크·가전,success
399599,m_769e034ca3bb,출근룩부터 여행까지 가능한 데일리 슈즈,2026-04-13T09:59:59+09:00,2026-04-13T09:59:59,2026-05-04T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399599.jpeg,메이커 로컬랩,메이커 로컬랩,33,1980000,3000000,66,11,-6,1,패션·잡화 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/399599,/web/campaign/detail/399599,,[],,,,True,False,True,B0170,패션·잡화,success
398710,m_1cd1c5d11c8d,13층 깊은 보습에 피부 열감까지 내리는 초경량 크림,2026-04-14T02:59:59+09:00,2026-04-14T02:59:59,2026-05-14T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398710.jpeg,주식회사 제로랩,주식회사 제로랩,55,460000,1000000,46,20,4,0,스킨케어 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/398710,/web/campaign/detail/398710,,[],,,,True,False,False,B0190,스킨케어,success
402292,m_edba4957ab15,가죽 장인의 손맛을 담은 미니멀 올인원 지갑,2026-04-14T09:59:59+09:00,2026-04-14T09:59:59,2026-05-14T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402292.jpeg,메이커 포근,메이커 포근 컴퍼니,39,2680000,2000000,134,9,4,0,패션·잡화 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/402292,/web/campaign/detail/402292,,[],,,,True,False,False,B0170,패션·잡화,success
399126,m_044d5378f746,정선 사북의 특별한 이야기를 담은 초경량 베이커리,2026-04-14T15:59:59+09:00,2026-04-14T15:59:59,2026-05-05T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399126.jpeg,주식회사 포근,주식회사 포근 컴퍼니,630,57200000,10000000,572,259,-5,1,푸드 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/399126,/web/campaign/detail/399126,,[],,,,True,False,False,B0150,푸드,success
393606,m_d195f62deff4,아이의 수면 루틴을 돕는 시그니처 침구,2026-04-14T18:59:59+09:00,2026-04-14T18:59:59,2026-05-29T18:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393606.jpeg,주식회사 유열,주식회사 유열,2201,94700000,10000000,947,897,19,0,유아·키즈 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/393606,/web/campaign/detail/393606,,[],,BLUE,,True,True,True,B0210,유아·키즈,success
393553,m_f21e2c5c1798,예민한 피부도 매일 쓰는 저자극 감성 세럼,2026-04-15T14:59:59+09:00,2026-04-15T14:59:59,2026-05-15T14:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393553.jpeg,메이커 무딕스,메이커 무딕스,117,5750000,5000000,115,41,5,0,스킨케어 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/393553,/web/campaign/detail/393553,,[],,,,True,False,False,B0190,스킨케어,success
398861,m_127f3c3c0a78,"보이지 않는 바람의 차이, 공간까지 시원한 스마트 선풍기",2026-04-15T15:59:59+09:00,2026-04-15T15:59:59,2026-05-15T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398861.jpeg,스튜디오 두이즈,스튜디오 두이즈,47,1680000,3000000,56,12,5,0,테크·가전 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/398861,/web/campaign/detail/398861,,[],,,,True,True,False,B0050,테크·가전,success
396272,m_4a5022861dac,"전 객실 오션뷰 감성 숙소, 제로 카라반 패키지",2026-04-15T16:59:59+09:00,2026-04-15T16:59:59,2026-05-15T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396272.jpeg,스튜디오 유열,스튜디오 유열 컴퍼니,547,11400000,20000000,57,94,5,0,여행·레저 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,여행·레저,True,0,https://demo-source.example.invalid/web/campaign/detail/396272,/web/campaign/detail/396272,,[],,PURPLE,,True,False,False,B0140,여행·레저,success
402294,m_e8c5c503ec42,선물하기 좋은 프리미엄 컴팩트 디저트 세트,2026-04-16T02:59:59+09:00,2026-04-16T02:59:59,2026-06-15T02:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402294.jpeg,스튜디오 리빙온,스튜디오 리빙온,443,18520000,1000000,1852,74,36,0,푸드 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402294,/web/campaign/detail/402294,,[],,,,True,False,True,B0150,푸드,success
397555,m_5b5ba218f564,예민한 피부도 매일 쓰는 저자극 바이브 세럼,2026-04-16T09:59:59+09:00,2026-04-16T09:59:59,2026-05-07T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397555.jpeg,스튜디오 유열,스튜디오 유열,69,2310000,3000000,77,21,-3,1,스킨케어 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/397555,/web/campaign/detail/397555,,[],,,,True,False,False,B0190,스킨케어,success
397496,m_2a6778bfec02,하루 10분으로 시작하는 실전 프리미엄 노트,2026-04-16T12:59:59+09:00,2026-04-16T12:59:59,2026-05-07T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397496.jpeg,브랜드 온하루,브랜드 온하루,962,34300000,10000000,343,124,-3,1,출판 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,출판,True,0,https://demo-source.example.invalid/web/campaign/detail/397496,/web/campaign/detail/397496,,[],,PURPLE,,True,False,True,B0110,출판,success
393178,m_d2169a9c986c,가죽 장인의 손맛을 담은 미니멀 바이브 지갑,2026-04-17T15:59:59+09:00,2026-04-17T15:59:59,2026-05-17T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393178.jpeg,주식회사 무딕스,주식회사 무딕스,53,2150000,5000000,43,10,7,0,패션·잡화 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/393178,/web/campaign/detail/393178,,[],,,,True,False,True,B0170,패션·잡화,success
401378,m_053b8837c829,예민한 피부도 매일 쓰는 저자극 미니 세럼,2026-04-17T23:59:59+09:00,2026-04-17T23:59:59,2026-06-01T23:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401378.jpeg,스튜디오 메디비티,스튜디오 메디비티,55,2250000,5000000,45,13,22,0,스킨케어 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/401378,/web/campaign/detail/401378,,[],,GREEN,,False,False,False,B0190,스킨케어,success
400035,m_4cf09c08bd2e,정선 사북의 특별한 이야기를 담은 하이브리드 베이커리,2026-04-18T04:59:59+09:00,2026-04-18T04:59:59,2026-05-09T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400035.jpeg,주식회사 리빙온,주식회사 리빙온,504,4000000,1000000,400,92,-1,1,푸드 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/400035,/web/campaign/detail/400035,,[],,,,True,False,False,B0150,푸드,success
400101,m_590f793b5034,예민한 피부도 매일 쓰는 저자극 올인원 세럼,2026-04-18T08:59:59+09:00,2026-04-18T08:59:59,2026-06-02T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400101.jpeg,리디아,리디아 컴퍼니,219,3800000,10000000,38,60,23,0,스킨케어 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/400101,/web/campaign/detail/400101,,[],,,,True,False,False,B0190,스킨케어,success
399714,m_df001a5319ca,꽂는 순간 숫자로 보이는 충전 속도ㅣ리얼 LED 케이블,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399714.jpeg,주식회사 아이무드,주식회사 아이무드 컴퍼니,768,54400000,5000000,1088,205,-8,1,주변기기 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/399714,/web/campaign/detail/399714,,[],,BLUE,,True,True,False,B0070,주변기기,success
400418,m_862b5e1e9918,집에서도 가능한 컴팩트 미니 트레이닝 세트,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400418.jpeg,브랜드 루미에르,브랜드 루미에르 컴퍼니,23,1030000,1000000,103,5,-8,1,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/400418,/web/campaign/detail/400418,,[],,,,True,False,False,B0160,스포츠·모빌리티,success
402615,m_edcdb06b514e,선물하기 좋은 프리미엄 클린 디저트 세트,2026-04-18T20:59:59+09:00,2026-04-18T20:59:59,2026-05-18T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402615.jpeg,청연,청연 컴퍼니,54,1560000,2000000,78,26,8,0,푸드 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402615,/web/campaign/detail/402615,,[],,GREEN,,False,False,False,B0150,푸드,success
394685,m_e9a30aa97877,가죽 장인의 손맛을 담은 미니멀 초경량 지갑,2026-04-19T08:59:59+09:00,2026-04-19T08:59:59,2026-05-19T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394685.jpeg,주식회사 두이즈,주식회사 두이즈,25,1140000,1000000,114,8,9,0,패션·잡화 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,패션·잡화,True,0,https://demo-source.example.invalid/web/campaign/detail/394685,/web/campaign/detail/394685,,[],,PURPLE,,True,False,False,B0170,패션·잡화,success
399089,m_3985324b544b,"전 객실 오션뷰 감성 숙소, 에센셜 카라반 패키지",2026-04-19T09:59:59+09:00,2026-04-19T09:59:59,2026-06-03T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399089.jpeg,주식회사 포근,주식회사 포근,25,1410000,3000000,47,11,24,0,여행·레저 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/399089,/web/campaign/detail/399089,,[],,,,True,False,False,B0140,여행·레저,success
401486,m_d025ccdf7da8,매일 들어도 가벼운 생활방수 프리미엄 백팩,2026-04-19T20:59:59+09:00,2026-04-19T20:59:59,2026-06-03T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401486.jpeg,스튜디오 루미에르,스튜디오 루미에르 컴퍼니,13,1020000,3000000,34,11,24,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,패션·잡화,True,0,https://demo-source.example.invalid/web/campaign/detail/401486,/web/campaign/detail/401486,,[],,,,True,False,False,B0170,패션·잡화,success
398105,m_1161d90c92de,예민한 피부도 매일 쓰는 저자극 미니 세럼,2026-04-19T22:59:59+09:00,2026-04-19T22:59:59,2026-05-03T22:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398105.jpeg,아이무드,아이무드,40,1800000,10000000,18,14,-7,1,스킨케어 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398105,/web/campaign/detail/398105,,[],,,,True,True,False,B0190,스킨케어,success
393082,m_64cc4bda32c9,매일 들어도 가벼운 생활방수 프로 백팩,2026-04-20T03:59:59+09:00,2026-04-20T03:59:59,2026-05-11T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393082.jpeg,루미에르,루미에르,86,5400000,10000000,54,19,1,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/393082,/web/campaign/detail/393082,,[],,,,False,False,False,B0170,패션·잡화,success
402830,m_24ad0c727f49,13층 깊은 보습에 피부 열감까지 내리는 하이브리드 크림,2026-04-20T04:59:59+09:00,2026-04-20T04:59:59,2026-05-20T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402830.jpeg,루미에르,루미에르,424,27810000,3000000,927,109,10,0,스킨케어 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/402830,/web/campaign/detail/402830,,[],,GREEN,,True,False,False,B0190,스킨케어,success
